book,chapter,paragragh,tag
武动,第二十九章 石符变故,"见到光影成形，林动心中也是忍不住地松了一口气。
光影一成形，双手便是合拢在了一起，结出了一个复杂的手印。
“的确是奇门印的开篇印法。”
林动的眼睛，在此刻变得火热起来，目不转睛地盯着光影。
在光影施展出第一个手印后，又是接连不断地变幻了五次，每一次的印决变幻都是相当的复杂，不过有了下午的预习，林动倒还是能够勉强的跟上这个节奏。
而当光影的手印，变幻到第七次时，林动的心陡然提了起来，因为残篇上的印法，正是到了这里时，就完全的没有了，所以说，后面的印法，就算是残篇上，也是没有记载……
在林动那灼热而紧张的目光注视下，光影原本行云流水般的印法变化，居然也是出现了略微的停滞，不过所幸，这种停滞，仅仅持续了数息时间，光影手中的印法，便是继续变幻！
“成功了！”
望着光影手中那明明很是陌生，但却显得极为契合的一道印法，林动几乎是要忍不住地蹦起来，脸庞上，充斥着激动与兴奋之色。
原本残缺的武学，真的在石符光影那奇异的能力下，被修复完善了下来！
“竟然真的可以……”",2
武动,第一百五十七章 林尘,"“好强的精神力！”
林枫的面色，布满着惊骇欲绝之色，他体内的元力已是尽数催动起来，但那压迫在身体之上的精神威压，却依然是宛如山岳一般，纹丝不动，甚至，连他喘一口气，都是感到极为的困难。
“怎么可能！一个分家的小子，怎么可能强到这种地步？！”
面色惊骇，林枫的心中也满是不可置信，虽说在林氏宗族年轻一辈中，他算不得什么顶尖之人，但也绝对不是庸人之辈，可眼前的事实却是告诉他，面前这位看上去比他还要年轻的少年，实力却是超过了他数筹！
一旁的那林强二人，望着那几乎是跪在林动面前的林枫，心中无疑也是泛起了惊涛骇浪，不过悬在脖子上面的锋利长剑，却是让得他们不敢有丝毫的动弹。
林动面色漠然地望着那死死抵抗着精神威压，想要站起身来的林枫，突然脚步轻轻跨出。
“嘭！”
随着林动一步跨出，那股压在林枫身体之上的精神威压再度变强，后者当下面色便是涌上惨白之色，整个身体，都是直接被生生的压趴在了地面上，那般模样，极端的狼狈。",1
武动,第一百五十八章 完美的操控,"听到林动的笑声，林尘先是一怔，然后瞳孔陡然紧缩，只见得那被他强行撕裂而开的光印，突然爆炸而开，一道约摸巴掌大小，犹如实体般的精神螺旋锥体在那爆炸中诡异的浮现，然后以一种惊人的速度暴射而出。
突如其来的一幕，终于是让得林尘眼中涌上一抹骇然之色，双爪舞动，急忙对着那道暴射而来的精神螺旋锥体抓去。
“砰砰！”
精神螺旋锥体，重重地轰在林尘双爪之上，其手掌上宛如玉质般光层，顷刻间寸寸爆裂而开，可怕的巨力，直接是将林尘震得狼狈急退。
“咻！”
精神螺旋锥体，化为一道光影，直接对着林尘额头暴射而去，而后者也是疯狂的暴退，然而不管他如何施展元力阻拦，那所形成的阻碍，都是被那精神螺旋锥体，以一种摧枯拉朽般的速度，尽数摧毁！
到得现在，林尘方才明白，原来林动真正的杀招，并非是那光印，而是隐藏在光印之内的精神锥体！
“好可怕的操控力！”
心中闪过这道念头，林尘很明白，想要将精神力攻击隐藏在元力之中，那需要对精神力有着何种苛刻的要求。
“嘭！”
暴退的身形，突然顿住，林尘的后背重重地撞在石柱上，而其眼瞳中，那精神螺旋锥体，却是在急速放大。
“认输！”
深吸了一口气，林尘连忙喝道。",1
武动,第一百五十九章 小圆满,就在流淌在经脉之中的最后一股精纯能量被转化成元力灌注进入丹田之内的那枚元丹时，运转了一整夜时间的林动身体内部，却是在这一霎陡然变得安静下来。“嗡嗡！”不过这种安静仅仅只是持续了片刻时间，紧接着，丹田之中那一枚已经膨胀至核桃大小的元丹，却是突然发出了细微的嗡鸣之声。在这种嗡鸣声下，元丹表面上的那一丝暗金之色，突然急速扩大，短短半分钟不到的时间，那一丝暗金之色，居然直接是覆盖了元丹一半的范围！“轰！”就在元丹被暗金之色覆盖大半时，一股极端强悍的元力，如同火山一般，陡然自其中喷发而出，而且，此时的元力，居是有了一种暗金色的色泽！暗金色的元力，流淌在丹田之中，仿佛金色的河流，充满着神秘！在那股暗金色元力爆发时，林动禁闭了一日一夜的双眼，也是猛然睁开，刺眼的暗金光泽，暴射而出，一股极强的气势，缓缓地从他体内弥漫开来。元丹境，小圆满！,2
武动,第一百九十章 戟法之威,"三人虽说都只是元丹境大圆满，但由于晋入时间较久，也算是领悟了一些造形之力，如今全力施展，那威力，也是格外的不俗，看得不少人都是心神荡漾。
林动望着那在眼瞳之中急速放大的凌厉攻势，面容上却是没有丝毫的波动，手中古戟轻轻触地，片刻后，戟身缓缓下倾，手臂陡然一震，嗡嗡的奇特之声，便是自古戟之上传出，赤红光芒，悄然萦绕。
“天鳞戟法，鱼鳞戟！”
平静的双眸，陡然间掠过凌厉之色，面对着三人的联手凶猛攻势，林动不仅未曾暂避锋芒，反而是在众多惊愕目光中前踏一步，手中古戟顿时爆发出赤红光泽，旋即，这些光泽大盛，直接是飞快地化为一条巨大的狰狞赤红巨鱼！
“这是……化形境？”望着那宛如实体一般的狰狞巨鱼，场中顿时响起一道道惊骇之声，林动的元力化形，比起岳山三人，显然是要强上数倍啊。
“怎么可能？！”岳山同样是被震得满脸骇然，心中犹如翻起重重涛浪。
“是他手中灵宝的缘故，他本身的实力，可凝不出这种可与造形境强者媲美的攻击！”韩宗眼神阴沉，喝道。
“轰！”
在那众多震惊的目光下，在雄浑元力包裹中翻腾的狰狞巨鱼，直接是狠狠地与岳山三人的攻势狠狠相撞，刹那间，一道巨响陡然响起，紧接着，异常狂猛的劲风，横扫而开，不少人措手不及下，都是被直接掀翻了身子，格外的狼狈。",1
武动,第一百九十六章 大日雷体,"这就是一流功法的强横之处，能够改变甚至强化元力，这种神效，是寻常功法不可能具备的，林动能够察觉到，若是当他彻底的将体内元力转化成这种大日雷元，其战斗力，必然会上涨一个层次！
甚至，若是将那“铜雷体”修炼成功，恐怕便是能够达到真正与造形境强者抗衡的地步！
“轰轰！”
璀璨的金色元力，如同洪水般的流淌在林动体内，隐约间，仿若是雷龙轰鸣，而且，每当这些元力在流过经脉，骨骼，血肉时，林动都是能够感觉到，一丝丝仿若电流般的奇异能量，悄然的侵入而进，而在这种奇异能量的侵蚀下，林动的肉体，也是在以一种缓慢的速度，悄然的强化着。
一流功法的好处，已是在此刻，逐渐地显现而出！
感受着体内那等巨大变化，林动的心中，也是涌上狂喜之色，显然同样是未曾料到修炼一流功法竟然能够带来这些变化，当下也不再犹豫，屈指一弹，便是数百枚纯元丹自乾坤袋中飞掠而出，最后被融化为精纯元力，被林动吸入身体之中，化为滚滚洪水，冲向那些尚未被打通的堵塞经脉！
“砰砰砰！”
面对着林动这等凶猛冲势，那一条条玄奥晦涩的经脉，也是如同炒豆子一般，发出道道清脆声响，被一条条的尽数打通！
而随着经脉一条条的被冲开，林动体内的元力，也是开始迅速地蜕变！",2
武动,第一百九十九章 化蛟戟,"“呵呵，没想到，我炎城竟然能够出一个如此青年俊杰，不出五年时间，大炎王朝顶尖强者之列，必有你之名，林动小友，这一次，我输了！”石城主的身体，缓缓地落至城墙上，他望着手中黯淡下来的大玉剑以及肩膀处的一缕断发，轻叹道。
他知道，先前林动的那一击，威力极为的惊人，就算是他，也是颇难抵御。
“石城主竟然输了！”
石城主的话，无疑是犹如一枚炸弹般，让得整个炎城，顷刻间轰动了起来，一道道目光，不可思议地望着那一道年轻的背影，林动能够打败岳山，他们感到惊叹，但却并不是感到极其的震撼，但眼下……
那原本的惊叹，却是不得不开始变化，如此年纪，便是能够与造形境的强者媲美，这以后，还了得？
不少人面面相觑，然后开始深刻的明白，这林家的林动，究竟是何等可怕的人物，此人只要还活着，谁敢去打林家的主意？
“石城主过谦了，此时，我可再无战力。”
林动笑了笑，手掌一握，便是将古戟收入乾坤袋，然后身形直接是自高耸的城墙上跃下，一道火红影子冲来，将其驮负而起，飞一般地对着远处暴掠而去。",1
武动,第二百一十一章 实力大涨,"林动双眼扫动，一股极强的气息，缓缓地从其体内蔓延而开，这种气息强度，比起以前，强悍了不知道多少倍！
“造形境！”
林动双目涌动着难以遏制的喜色，这一步……借助着雷源之力，他终于是达到了！
原本按照林动的速度，想要真正的突破元丹境大圆满，抵达造形境，最少都是还需要数月的时间，但这送上门来的雷源，却是将这个时间，无比的缩短了起来。
林动缓缓伸出手掌，旋即一握，金色的大日雷元自其掌心中暴涌而出，旋即在面前飞快地蠕动翻滚，短短瞬息间，竟是化为一头金色巨兽，看其那模样，赫然便是雷源晶兽！
只不过这由元力所凝成的雷源晶兽，并没有真实形态那般气魄，想要凝聚出一丝真正的那种足以以假乱真的元力之物，至少是需要达到造气境，方才有可能。
当然，即便是如此，这由元力形成的“雷源晶兽”，也具备着相当强大的攻击力，拟物攻击，这本就是踏入造化三境强者的标志以及手段！
林动极有兴趣地控制着元力不断地拟出各种形物，玩得乐此不疲，在拟物这一点上，他比寻常的造形境有着不小的优势，那便是他还拥有着强横的精神力，这能够让得他在元力的操控上，显得更加的得心应手。
“这便是造形境的拟物之力么……”
林动望着那在自己操控下不断变幻的元力，眼中有着兴奋之色闪动，他以前拟物，大多都是借助着天鳞古戟之力，这才能够发挥出天鳞戟法的威力，不过如今他也终于是晋入造形境，日后就算是失去了天鳞古戟，他同样是能够再度将天鳞戟法施展出来！",2
武动,第二百二十五章 战造形境大成,"面对着罗鹫这般阴险攻势，林动却是不闪不避，双腿陡然变化成青铜之色，然后狠狠跺地，强悍的力量以及肉体，竟然直接是生生地将那元力刀锋踏得崩溃而去，而后身形闪动，金光暴涌，化为凌厉戟影，对着罗鹫漫天攻去。
“铛铛！”
武斗台上，两道人影闪电交错，戟影锤影密布而开，每一次的对碰，都将会引发惊人的元力波动，那般异常激烈的交手，看得那无数人热血沸腾。
“砰！”
又是一记让人心惊肉跳的元力波动爆发开来，两道身影交错而开，各自在地面上搽出数十米的痕迹。
一番激斗，竟然是拼得不分高下！
“林动的实力，好强……”望着场中那番不分胜负的激斗，吴震也是一脸的惊色，道。
“嗯。”姜雷也是点了点头，略微有些兴奋，林动展现出来的实力，已经超过了他的意料。",1
武动,第二百二十八章 邂逅,"罗鹫的惨败，出乎了很多人的意料，事先谁都未曾想到过，这位在大鹰城拥有着赫赫凶名的强者，最后竟是会败在一位看上去尚还不过二十岁的少年手中……
不过，不管心中如何的难以置信，当他们在亲眼见到那躺在地上不知生死的罗鹫时，也是只能用理智强行压抑下心中的惊涛骇浪，然后将那震撼的目光，投向武斗台上的那一道年轻身影。",1
武动,第二百二十九章 魔猿精血,"林动眉头微微一皱，然后目光便是看向了牛皮纸最下方，在那里，对于每一个红点都有着注解。
“天牛山脉，大力猿，造形境。”
“魔云峰，搬山金猿，造气境小成。”
“……”
林动望着那一个个红点注解，怔了一瞬间，然后，眼瞳之中便是涌上了一股狂喜之色，这些红点，竟然便是一些魔猿所在的地点！
“这罗鹫原来早有准备……”林动面色兴奋，如此一来的话，可就省了他太多的精力，只要他按照这地图上所表明的地点，应该便是能够找到这些魔猿。
“那罗鹫所取得的魔猿血脉，应该便是那天牛山脉的大力魔猿……”林动看了一眼那天牛山脉处，然后便是立刻转移目光，看向了那地图上，最为猩红的两个红点处。",2
武动,第二百三十二章 古剑门,"“这位朋友，我知道你实力不弱，不过，在这里挑衅我古剑门，恐怕不是明智人的举动。”刘云天的面色，也是略微的有些阴沉，由于古剑门的强横实力，这些年来，他倒是很少遇见敢在远古废涧中对他们如此不客气的人，如果不识因为有些忌惮林动的实力以及那正在撕咬着妖蟒尸体的小炎的话，恐怕他立刻便是动了手。
林动摇了摇头，实在是懒得再跟这些优越感极强的家伙废话，转身便欲对着废涧深处而去，对于这古剑门的印象，也是在此刻变得极差起来。
“不准走！”
见到林动欲走，那刘云天面色终于是彻底阴寒下来，一声暴喝，身形暴掠而出，手中长剑，带起凌厉剑罡，化为漫天剑影，攻向林动。
“发信号！”
而在动手的同时，这刘云天嘴中，也是发出一道大喝声。
“哼！”
面对着刘云天的攻势，林动眼神也是一寒，身形不闪不避，待得那漫天剑罡临体时，他方才猛然一握拳头，一拳轰出！
“叮叮！”
凌厉的剑罡狠狠地轰在林动拳头之上，但想象之中的鲜血横飞并没有出现，反而是爆发出一道道火花，而后，那道手掌，便是如同金刚所铸一般，穿过漫天坚硬，最后快若闪电般的轰在满脸震惊的刘云天胸膛之上。
“噗嗤！”
胸膛被击中，那刘云天立刻便是感觉到一股极为强悍的力量涌进肚内，当下五脏六腑仿佛都是被轰得移了位置，一口鲜血喷出，身形也是狼狈的倒飞而出，最后重重地落进下方小溪之中。
望着那几乎是一招便是被击溃的刘云天，那三名古剑门的年轻弟子，显然也是愣了一下，然而眼中涌上一股惊骇之色，刘云天乃是造形境小成的实力，然而这等实力，竟然一照面就被林动打成这幅德行？",1
武动,第二百三十九章 炼化成功,"龙猿精血覆盖在血管上，然后一丝丝的渗透而进，顷刻间，便是与其中的鲜血交汇在了一起。
“嘎吱嘎吱！”
就在两股血液交汇的刹那，林动清晰地感觉到，他的身体，犹如被注射了膨大剂一般，竟是瞬间变得壮硕起来，皮肤之下，一股股连他自己都是极为动容的可怕力量如同条条虬龙般，疯狂的窜涌着，想要冲出身体，宣泄着那般恐怖的破坏力。
林动的双眼，也是在此时涌上一丝丝赤红的血线，不过类似罗鹫施展魔猿变时理智降低的事情，却并没有出现，那血红目光中，依然充斥着冷静之色。
林动的身体，陡然站起，身体表面，一道道黑色光泽从皮肤下涌现出来，远远看上去，如同那自地狱之中爬出来的铁血修罗一般，透着一股狰狞的力量。
“好强大的力量……”
感受着体内那种疯狂涌动的庞大力量，林动的脸庞上，也是浮现一抹狂喜般的笑容，他能够感觉到，现在的他，光凭借着这幅肉体，恐怕便是能够与造形境小成的强者媲美，若是再施展元力以及铜雷体，就算是面对着造气境小成的强者，他也有着信心正面一战！",2
武动,第二百六十七章 犀利言辞,"“这……怎么可能？”
林可儿玉手悄悄地掩上红唇，美目望着下方那浑身血迹狼狈不堪的王炎，再看了看那踏着剑芒，傲立半空，浑身上下被金光所包裹的林动，心间无疑是翻起了惊涛骇浪，一年之前与林动相见时，后者不过才元丹境小圆满的实力，那时候的他，与王炎这等天才人物之间的差距，几乎是无法丈量，然而，这才短短一年时间，他居然便是将两者间那种距离，生生的拉近，并且还将其超越！
这般天赋，这般进步，容不得人不为之感到震惊！
在林可儿身前，林琅天的目光，也是在此刻出现了一些细微的变化，负于身后的双手，微微紧握了一下，看得出来，林动先前展现出来的战斗力，同样是极其出乎他的意料。",1
武动,第三百五十二章 给你一个字,"在那无数道目光的注视下，最后的一回合，林青林木这两位林氏宗族之中，仅次于林琅天的天才，彻彻底底的败了林动手中！
这一霎，浓郁的震撼之色，一丝丝的攀爬上所有人的脸庞，他们望着庞大广场中那两道刺眼的深深痕迹，心中的惊骇，无疑是在此刻暴涌到了极致。
谁都未曾想到这种结局，谁都认为先前的林动，只是在放着狂妄厥词而已，但此刻，那些原本满嘴嘲讽并且准备看好戏的人，面庞上的冷笑，却是缓缓凝固，看上去相当的滑稽与可笑，如同小丑。
死寂笼罩着巨大的角斗场，最后终于是猛然爆发出惊天般的鼓掌声音，那些再度看向那一道年轻身影的目光中，已是没有了丝毫的嘲笑，有的，只是一种对强者的敬畏，这些年来，林氏宗族的族比，大多数都是宗族的人风光无限，分家的人，只能沦为陪衬，然而今日，他们却是首次见到，分家的参赛者，展现出如此强势的一面！",1
武动,第三百五十四章 龙争虎斗,"不过，对于这种激斗，那些林氏宗族的子弟，却是面色相当的不自然，他们想要见到的，是一种绝对的压制，他们一直都是以为，只要林琅天出手，林动的嚣张必然立马崩溃，但眼下这般局面却是让得他们明白了现实的残酷，而到了现在，他们方才明白，林动之所以如此狂傲，原来，他是拥有着狂与傲的本钱！
他们必须承认，林动的实力，的确已是真正达到了足以威胁林琅天的地步！",1
武动,第三百五十九章 林梵,"""满场寂静，林梵望着那鸦雀无声的广场，终是长长地吐了一口气，雄浑之声，在每一人耳边响彻！ “冠军，炎城林动。” 林梵的声音，轰然落下，场内寂静了片刻，顿时间，那些分家之人，顿时爆发出雷鸣般的欢呼声，这是宗族历史上，第一次由分家之人，夺得族会冠军！ 而与分家的雷鸣欢呼相比，那些宗族处，却是一个个面色苍白，再无丝毫骄狂之气。 经此一战，谁都明白，林动，将会真正的名动大炎王朝！""",1
武动,第三百六十三章,"""林动走出幽静的小院，便是顺着道对着与林穆长老约定要的地点缓步而去，沿途中，倒是遇见不少林氏宗族的人，不过大多数的人，在一见到他时，便是赶忙让开道路，眼神复杂而畏忌。 而对于这些目光，林动倒是并未过于的理会，脚步顺着前方的道路转了一个弯，而后一片训练场便是出现在了眼前。 这片训练场，应该是平日林氏宗族的子弟操练的地方，此时虽是清晨，但已是有着不少宗族的年轻男女在此训练。 林动的突然出现，显然是让得这训练场静了静，这些平日里颇为高傲的宗族子弟，此时面色却是略有些不太自然，不过却无人敢在脸庞上露出半点的不屑与嘲讽，昨日的那一场惊天大战，算是将他们所有的傲气，都给彻底震散了去，强如林琅天那等人物，都无法在林动手中讨得什么好处，更何况他们？""",1
武动,第三百六十六章,"""就在血印成形的那一刹那，林动顿时感觉到，面前那座黑色山峰的重量，仿佛尽数消失了一般，那种压迫之力，也是彻底的散去。 “嗡嗡！” 黑色山峰发出嗡鸣之声，旋即体形再度缩小，变回巴掌大小，缓缓地落到了林动掌心之上。 林动低头，望着掌心中的那座迷你山峰，脸庞上也是涌现一抹难掩的兴奋之色，他知道，他终于是将这“重狱峰”彻底的降服……""",2
武动,第三百六十八章,"""“这……这是那无人能够启动的‘重狱峰’？！怎么可能！你怎么可能催动它？！” 林智望着那自林动手中升起，并且在半空中急速膨胀起来的黑色山峰，眼中立刻涌现了浓浓的惊骇之意。 身为族藏的看护者之一，他对于族藏之内的各种宝贝了若指掌，而这“重狱峰”虽然看似普通，但却依然被放在了最为宝贵的光幕之中，不为其他，只是因为这件灵宝，他们林氏宗族自从得到后，便是从没有一个人能够真正的将其催动。 在林智的记忆中，曾经有过一位族中达到造化境巅峰的强者，试图强行催动这座古怪的“重狱峰”，不过最后却是直接被这灵宝反震成重伤，从那以后，再也没有人再打这重狱峰的主意，甚至，当初连林琅天进入族藏，经过多次手段测试，最终都是未能如愿以偿的将其取走。 不过虽说无人能够将其催动，但谁都明白，这古怪的重狱峰必然是一件极为强大的灵宝，但可惜的是，此等宝贝，似乎是需要特殊的催动之法。 林智曾经也对这重狱峰抱有过念想，但最后还是失败而去，所以，在此时他见到这连林氏宗族诸多先辈都是无可奈何的重狱峰，竟是在林动手中重现光彩时，心中的那等惊骇之意，实在是难以掩饰。""",1
武动,第三百七十六章 搬山二将,"“嘿，既然听说过我二人的名头，想来你也该知道你究竟有多倒霉了，这么低的几率都会被你碰上，只能说你运气太差。”剑痕男子身旁那位身材魁梧之人，咧嘴一笑，怪声道。 “林动，我知你有几分手段，若是单独相对，或许我二人无人能够胜你，不过此次却是天助我二人，让得我们第一轮碰在了一起，我二人相熟十数年，两人联手，实力可不是简单的一加一，你若是能够自动转身离去，我二人不会伤你。”那剑痕男子，目光紧紧地盯着林动，缓缓地道。 闻言，林动只是微微一笑，然后在两人那有些冰冷的目光下缓缓摇了摇头，道：“抱歉，这一次的百朝大战名额，我是要定了。” “嘿，连我二人都不敢说能够顺利得到名额，你虽然号称连林琅天也奈何不得，不过也不得不告诉你，就算是林琅天恐怕都没这么绝对的把握！”那身材魁梧的男子冷笑道。 “他没有把握，不代表我也没有把握。”林动手掌徐徐伸出，对着两人轻轻一弯，轻声道：“你们两人，一同出手吧。” 听得此话，那陆魁与胡梧眼中皆是掠过一抹寒意，林动的姿态已是表明，他是绝对不会如此轻易退去，既然如此，那就只能打得他服服帖帖地滚出去了！""",1
武动,第三百八十四章 血战,"林动脚掌一踏虚空，身后一圈黑洞蔓延而开，顿时间，可怕的吞噬之力呼啸而出，这一次，林动再没对这些吞噬之力有半点的压制！
“哗啦啦！”
吞噬之力弥漫而开，那些血海竟然都是在此刻翻涌起来，而后直接是化为一道道血浪，被强行吞进黑洞之内，而后立刻化为滚滚元力，流淌在林动身体之中。
“什么？”
见到林动竟然强行吞噬了他用元力凝聚而成的血海，那道血甲人影顿时一震，血瞳之中充斥着难以置信之色，这些血海充斥着极为强烈的腐蚀之力，就算是造化境大成的强者落入其中，都会在顷刻间化为血水，但如今林动却是在他眼皮底下，将这些血海直接吸纳，而且看这般模样，似乎还没有半点的不适，这如何能让得他不为之震惊。
林动面色冰冷，感受着体内那滚滚元力，他手印再度闪电般变幻起来，顿时间，雄浑喝声，如同雷霆一般，在这大殿之中轰然响彻。",1
武动,第三百八十六章 选拔落幕,"所以，在刚开始知道在最后与王钟交手的是林动时，他们心头都是暗叹林动的倒霉，如此一位新星，或许在今日就得尝试败北的战绩，甚至，不仅仅是他们，就连林梵，都不敢抱有太大的期望，毕竟，王钟的声名实在是太响……
但也正是在这种局面下，却是出现了如今这番结局，望着那重伤昏迷的王钟，再看看浑身气血沸腾的林动，谁都知道，在先前，两人必然是爆发了一场惊天动地般的大战，但似乎在这场大战中，最终还是林动成功的走了出来……
望着那走出殿宇的年轻身影，他们都明白，这一次的种子选拔，已是有了最终的结果，五个名额，皆是有了着落，而更让得他们暗暗感到羡嫉的是，这一次，林氏宗族，竟然直接占据了两个名额！
这种事情，已是好多年未曾在大炎王朝出现过，毕竟，要在一群精心培养的天才之中选出一名更为出类拔萃的人来培养，那所需要消耗的资源，可不是一个小数目，没看见强如皇室，派出的人也仅仅只有三皇子莫凌一人，其余的那些宗派宗族，又怎么可能有太大的手笔培养出更多的绝世天才？
而且他们也都明白，林氏宗族能够取得两个名额，完全就是有着绝大部分的运气，林动是半途冒出来，之前没有消耗过林氏宗族丁点的资源，他能够拥有着这般实力，所倚仗的完全是他自己的努力，而林氏宗族，则是几乎毫无付出的收获了一位不亚于林琅天的绝世天才，如今，后者更是在这种子选拔之上，力斩王钟，为林氏宗族成功的斩获了第二个名额！",1
武动,第三百九十二章 抢光,"林琅天悬浮在半空，目光近乎呆滞地望着下方那变得异常清澈的潭水，他能够感觉到，他这片区域的潭水内的圣灵潭能量，几乎是彻彻底底的被林动所强夺吸走！ 而且这种强夺，极为的蛮横，甚至没有哪怕给他留下一丝一毫的能量！ 最让得他震惊的是，林动所施展的手段，竟然连他体内那道存在布置的阵法都无法阻拦，在先前那黑洞出现的时候，林琅天能够清晰地感觉到，那布置好的阵法，几乎没有太大的抵抗，便是被蛮横的摧毁，先前那种让人动容的吞纳之力，在那黑洞面前，犹如儿童的玩具一般，不堪一击。""",1
武动,第三百九十四章 收获不小,"“你先安心将这些圣灵潭的能量都吸收了，这对于你日后冲击涅槃境有着极为重要的作用，林琅天那边，我会看着，不过我料那家伙现在也不敢再随意的出手。”小貂的声音，也是在林动心中响起。
林动微微点头，也不多说什么，心神一动，身下的那圈黑洞之中，顿时有着一波波极为浓郁的吞噬之力散发而出，顿时间，一股股翠绿色的能量，直接是以一种肉眼可见的速度，对着林动体内呼啸而去。
伴随着林动这般蛮横的吞噬，他的身体皮肤，竟也是隐隐间浮现了一抹青意，那些青色纹路，犹如是在他的皮肤之下组成了奇异的图纹一般，极为的神奇。
而在他的这种吞噬下，其下方的潭水，也是在以一种缓慢的速度变得淡化，显然，其中的那些圣灵潭能量，都是被吸进了林动那宛如无底洞一般的身体之中……",2
武动,第三百九十七章 血灵傀之变,"林动手握天鳄骨枪，手臂一抖，枪身舞动，顿时有着低沉的破风声传出，数道枪花在枪尖成形，而后暴射而出，而在那等凌厉霸道的枪风扩散之下，房间内的桌椅，直接是砰的一声，在刹那间崩裂成粉末，甚至隐隐间，还有着一道道低沉鳄吼般的声音震动着空气传荡而出，令得人体内气血为之沸腾……
见状，林动也是微微一笑，旋即心神一动，一股雄浑的元力便是顺着手臂呼啸而出，灌注进入那天鳄骨枪之中。
“嗡嗡！”
随着元力的灌入，那天鳄骨枪顿时细微的颤抖起来，一股嗡鸣之声传荡而开，枪身上那无数条细小的血脉，也是在此刻蠕动起来，一种无法形容的凌厉之气，蔓延开来，包裹着林动，令得他整个人看上去就如同一柄出鞘利剑一般，刺眼夺目。
望着这天鳄骨枪的凌厉，林动眼中也是有着赞叹之色闪过，若是此时再与林琅天动手，他完全能够凭借此枪将后者压得喘不过气来！",2
武动,第四百零三章 冲突,"但如果是千百枚妖晶同时吞噬的话，恐怕那效果，将会变得极为的不菲。
“这些妖兽，竟然还有着这等好处。”
尝试到这妖晶好处的林动，再度抬头望向那赤红的妖潮时，眼中不由得浮现许些热度，那些一头头凶悍的妖兽，仿佛皆是在此刻化为一枚枚浑圆的涅槃丹在滚来滚去一般，他若是能够将此处的妖兽妖晶尽数吞噬，恐怕至少能够提炼出上千枚的涅槃丹！
这可是一个相当庞大的数字，要知道，现在林动兜里的涅槃丹，也不过才上千枚而已，若是将这些妖晶吞噬，那他的收藏，就能上升一倍！
这比起辛辛苦苦的修炼提取，简直就是一种获取涅槃丹的捷径！
“真是好东西！”",2
武动,第四百零九章 五指动乾坤,"“怎么可能？一个来自小王朝的贱民，怎么可能会拥有高等造化武学！”在察觉到这种情况时，那黎盛的心头顿时爆发出难以置信的怒吼之声，高等造化武学，就算是在他们圣光王朝，都是极其稀罕之物，甚至连他都不曾具备，但眼下，林动这么一个来自大炎王朝这种小王朝的人，竟然身怀如此武学，这如何能让得他平静。
“咔嚓咔嚓！”
不过不管他如何的感到难以置信，那种弥漫而来的压力愈来愈恐怖，细密的裂纹，布满着光明巨象身躯之上，即将崩溃。
“你这种贱民，怎么可能打败我！”
黎盛面色铁青，眼睛都是变得有些血红起来，原本以为手到擒来的对手，如今却是有着将他镇压的迹象，这对于心高气傲的黎盛来说，实在是无法忍受。",1
武动,第四百一十章 尽数轰杀,"交锋仅仅持续了刹那的时间，那强大的圣光柱之上，便是在无数道惊骇的目光注视下，崩裂开一道道裂缝。
望着那些裂缝，黎盛等人的脸庞上，终于是涌现了恐惧之色，他没料到，在集合了将近七位造化境大成，一名造化境巅峰的强者联手发动的攻势，竟然如此迅速地便是被林动所击溃。
到了现在，他方才彻底的明白过来，他这口口声声不屑的叫着来自小王朝的贱民，所拥有的真正战斗力，竟然恐怖到了这种地步！
不过，这个时候再出现这种明悟的情绪，似乎……有些晚了。",1
武动,第四百一十一章 逼走,"林动，在他眼中，可是蝼蚁般的存在，那时候，他甚至连动杀手的心都没有，因为他认为这根本就不配！
当然，这种心思，衍变到现在，已是化为无尽的后悔，林琅天不止一次咬牙切齿地想，如果能够重新回到那时候，在古墓时，他就该一巴掌拍死林动！
不过，他虽然无比的后悔，但这个世界上，却并没有后悔药可吃，当年他眼中的蝼蚁，如今，已是达到了能够掌控他生死的地步！
现在的他，需要仰望这个曾经的蝼蚁！",1
武动,第四百一十二章 清点收获,"握住乾坤袋，林动的精神力迅速侵入其中，旋即，他的脸庞上，终于是浮现了一抹笑容，的确如同他所料，这黎盛的收藏，远远的超过了其他人，在这乾坤袋内，光是涅槃丹，便是有着将近六千枚！
这是一笔真正的巨款，若是让林动独自提炼的话，恐怕至少也得数月时间，方才能够有这般收获。",2
