book,chapter,paragragh,tag
元尊,第六百四十九章 斩杀强敌,"在其背后，金蟾子微微张了张嘴，他那金色的竖瞳中有些茫然，但更多的是难以置信，嘶哑的声音，从嘴中艰难的传出来：“怎，怎么可能？”
“没有什么不可能。”周元面色苍白的笑了笑。
金蟾子咬着牙，道：“我圣宫终有一日，要灭了你苍玄宗，到时候，这苍玄天，便是我圣宫为王！”
“不管有没有那一天，你金蟾子都见不到了。”周元漠然的道。
他袖袍轻轻一挥，一股劲风，卷向金蟾子。
咔嚓！
劲风呼啸而过，金蟾子的身体之上，便是出现了一道道细微的血痕，血痕很快就蔓延了他的身躯，最后终于时候轰然一声，爆裂开来。
鲜血四溅。
山外，一片死寂。
无数人都是惊骇欲绝的望着这一幕，金蟾子的身躯爆碎，显然是未曾抵挡下先前周元那搏命般的一击……
那也就是说，圣宫金蟾子，那位在圣州大陆圣子榜上排名第五的猛人，就这样陨落了？
无数人目光恍惚，有些难以接受。
不过很快的，他们的目光转向了那峰顶上依旧屹立的年轻身影，他们面容复杂，因为他们知道，此事传出，必然会震动苍玄天。
而周元之名，也将会人人皆知。
只因这般战绩，委实太过震撼人心。",1
元尊,第六百五十二章 踏入玉璧,"周元盯着那些光团，然后伸出手掌，接住一团，目光看去，紧接着瞳孔便是微微一缩。
因为他见到，在那光团内，有着光彩之物凝炼而成，散发着多彩光芒，赫然是一道筑神异宝！
虽然只是四色筑神异宝，但……
周元抬起头，望着那些飘舞的光团，这里的数量，简直是成百上千！
他心头微感震撼，不过很快便是清醒过来，毕竟这些四色筑神异宝对他并没有太多的吸引力，于是他迈步前行。
光团飘舞，有时候撞击在他的身上，又是弹开。
而随着他渐渐的深入，他发现那些光团内部凝炼的筑神异宝，也是越来越绚丽，五色，六色……
周元的脚步越来越快。
特别是当他在见到七色筑神异宝开始出现时，周元的呼吸也是微微加重起来，双目渐渐的火热。
他伸出手掌，两道光团落在手中，光团内皆是凝炼着两道绽放着七彩颜色的七色筑神异宝。
如今玄源洞天内的所有人，就算是姜太神，楚青他们这等人物，恐怕到手的筑神异宝也只是七色等级，其他宗门内，能得到者，更是少之又少。
而眼下，在这里，周元举目望去，七色筑神异宝，已是接近数十。",1
元尊,第六百五十二章 踏入玉璧,"这里的七色筑神异宝，似乎也并不是极限。
周元抬起头，眼神滚烫无比的望着更前方，他袖袍一挥，遮挡在前方的那些光球便是尽数的被推开，那最后的光景，也是落入了周元的眼中。
三颗丈许左右的大型光球，漂浮在那里，璀璨的光芒一圈圈的绽放出来，那色彩的数量，赫然是达到了八色！
周元死死的盯着那三颗大型光球，呼吸都是变得极其的急促起来，心脏加快跳动，犹如低沉雷鸣。
八色筑神异宝！
周元口干舌燥，这可是仅存在于传闻之中的奇宝，没想到他竟然能够真的亲眼得见，而且还是足足三道！
有了此物，突破进神府境时，就足以开辟八神府，那等优势，将会远远的将一些同辈天骄甩于身后，并且一骑绝尘。
开辟八神府，就算是以苍玄天之辽阔无尽，也是百年间难得一遇。
而眼下这里有三道，那就是说他们苍玄宗这一代的年轻一辈，能够出现三位开辟八神府的天骄，这可是足以震动整个苍玄天的事情。",1
元尊,第六百五十三章 天诛圣纹,"两道圣纹旋转间，只见得那光罩顿时有着涟漪荡漾，然后便是被轻易的撕裂开来。
两道圣纹，就宛如是钥匙一般，毫不费力的打开了这蕴含着极端恐怖源气波动的光罩。
光罩裂开，其中的那颗水晶球顿时缓缓的悬浮起来，水晶球以肉眼可见的速度开始融化，数息之后，那蕴含在其中，宛如液体一般的神秘之物，便是出现在了周元的面前。
神秘、古老、莽荒。
破障圣纹、地圣纹飘飞而出，盘旋在那第三道圣纹身旁，犹如是发出雀跃之声一般。
它们本就一体，自然是无比的熟悉。
三道光纹纠缠一番，破障圣纹与地圣纹便是带头掠回，一个冲进周元眼中，一个继续冲进了其掌心间。
而那第三道圣纹，微微翻滚，犹豫了一下，但最终还是伴随着那两道熟悉的波动缓缓而来，最后在周元那火热的目光中，直接钻进了他的身体之中。
嗡！
当那第三道圣纹钻进体内的瞬间，周元脑海中顿时发出低沉的炸响，顿时有着诸多的信息涌来。
而在那些信息间，周元也是第一时间知晓了那第三道圣纹之名。
其名，天诛。",1
元尊,第六百五十二章 踏入玉璧,"李卿婵美眸看向周元，后者笑了笑，手掌轻拍腰间的乾坤囊，下一刻，诸多光团升腾而起，将他团团包围，在那其中，有着两团光芒，散发着八色光彩，璀璨夺目。
这一刻，漫天寂静，就连那秦陵都是眼神惊疑不定，疯狂的闪烁。
“这一次的玄源洞天中，竟然真的出现了这么多八色筑神异宝？哼，算了，懒得与他们废话，等姜太神他们出来，自然让得他们谎言不攻自破。”秦陵咬了咬牙，只是内心深处，隐隐的感觉到了一些不安。
嗡！
而就在此时，又是一道空间通道裂开，秦陵精神顿时一振，从中他感应到了圣宫弟子的源气波动。
其他宗派的高层，也是在此时将目光投射而来，先前李卿婵所说之事，是真是假，待得圣宫弟子出来时，自然就有了准确的结果。
唰！唰！
而那诸多目光的注视下，空间通道内，一道道光影在此时急射而出。
短短十数息，圣宫弟子尽数现身。
秦陵的视线第一时间扫视而去，下一瞬，他的面色便是渐渐的变得阴沉下来，因为他发现这些现身的圣宫弟子，气势皆是极为的萎靡，士气低落。
而且最为重要的是，他从圣宫的弟子队伍中，并没有见到金蟾子、雷俊、铁魔等人……
天地间，其他的那些各宗高层，自然也是察觉到这种情况，当即面色忍不住的有些动容起来，对视一眼，眼中难掩震动。
如此来看，那李卿婵所说，竟然是真的！
这次的玄源洞天，苍玄宗竟然斗赢了圣宫！！",1
元尊,第六百五十八章 秦陵愤怒,"秦陵面色也是一片阴沉，他看向姜太神，声音中有着掩饰不住的震怒：“姜太神，怎么回事？！金蟾子真是被苍玄宗所斩杀？”
姜太神沉默了一下，点了点头。
秦陵咬着牙道：“是被楚青斩杀的？”
在他看来，苍玄宗内，唯一能够对金蟾子产生威胁的，应该就是楚青了，至于孔圣，李卿婵都是要弱金蟾子一线，所以他第一时间就是将其排除，而至于其他人，他更是想都没想过。
姜太神抿了抿嘴，然后摇头，道：“是被苍玄宗首席周元所杀，雷俊、铁魔二人，也是被他所杀。”
此话一出，顿时在这天地间引起哗然之声，那些偷偷关注于此的各方势力高层皆是面露惊色，忍不住的发出窃窃私语。
“金蟾子一众圣子，竟然被苍玄宗的一位首席斩杀？这也太滑稽吧！”
诸多人面含异色，如果金蟾子是输给孔圣、李卿婵这些圣子，他们还没这么大的反应，可输给了苍玄宗一位首席弟子，那可就真是让人难以理解了。
“那周元是谁？竟然有这般本事！”一些目光，也是不断的在苍玄宗弟子那边扫视。
涟漪峰主美丽的脸颊上，同样是有着浓浓的惊愕之色，显然这个答案，同样是出乎了她的意料。
“周元斩杀了金蟾子？”
涟漪峰主美目闪烁，以往周元在她的眼中，只是最新一代弟子中冒出来的翘楚而已，可在她看来，周元跟诸多圣子相比，还是欠缺一些火候，或许再等一两年时间，他有可能取代楚青的地位，但并非是现在。
然而眼下这种结果，却是打破了她的认知。",1
元尊,第六百七十一章 贺圣子首,"但就是这半指，却是宛如天渊，无法跨越。
有着锋芒隔空传递，在周元的眉心留下了一个血点，一丝血迹自眉心滴落……
整个天地间，寂静无声。
在那寂静中，周元双掌缓缓的松开，金梭悬停在半空，然后开始气化，短短数息之后，便是彻底的消散而去。
周元手指抹去眉心的血迹，面目肃然的看向楚青，道：“楚青师兄这斩灵金梭，当真是所向披靡。”
能够在他十八万源气星辰为底蕴的情况下，依旧伤到他，楚青的实力，真的是惊人得很。
楚青怔怔的望着那散去的金梭，他沉默了半晌，然后长长的吐了一口气，有些欣慰，也有些如释重负。
“周元师弟，我进苍玄宗十年，成为这圣子之首，也已多年，没想到今日，我也会将这位置拱手交出……”
“不过这也是好事，这说明我苍玄宗天才辈出，一代胜一代。”
楚青黑色的长发开始缩短，最终化为那溜光的脑袋。
他凝视着眼前的周元，英俊的脸庞上露出灿烂的笑容。
“恭喜你，周元师弟，从现在开始，你就是我苍玄宗，新任圣子之首。”
“也恭喜你，完成了我苍玄宗创立以来无人达到的壮举，将我苍玄宗七术，聚于一身……”
他深吸一口气，抱拳，朗声响彻。
“苍玄峰，贺圣子首。”
哗！
此时此刻，整个天地的气氛都是轰然间沸腾起来，无数苍玄宗的弟子面色涨红，激动得难以制止，他们，见证了苍玄宗内的一代传奇诞生！",1
元尊,第六百八十六章 抹杀武煌,"天地之间，无数道惊骇的目光，难以置信的望着天空上，那里的血红蘑菇云消散间，周元手持天元笔的身影，出现在了那些视野中。
周元看上去没有太大的伤势，似乎先前武煌以肉身为饵所造成的恐怖爆炸，并没有对他造成什么伤害。
可这怎么可能？！
先前武煌的那种肉身自爆，威能简直直逼神府境强者的出手，在那种程度的攻击下，任何太初境都将会在顷刻间化为灰烬。
可为何，周元却毫发无损的抗了下来？
城市中，响起了无数哗然声，离圣城内，不乏一些神府境的强者，可他们在见到这一幕时，皆是为之动容。
远处，正对着城内疯狂掠来的楚青、李卿婵等人也是停了下来，不可思议的望着天空上周元的身影。
他们同样不明白周元是怎么抵挡下来的。",1
元尊,第六百八十六章 抹杀武煌,"，那武煌自爆了肉身，等于是绝了所有的后路，如今周元抗下了他肉身的爆炸，那么凭借着一道神魂，那武煌已是周元的盘中菜，将会任其揉捏。
在那漫天震骇的目光中，高空上武煌的神魂同样是难以置信的望着下方的周元，旋即爆发出怒吼声：“不可能！”
“你怎么可能在我的肉身自爆中活下来？！”
武煌神魂剧烈的波动着，几欲爆炸开来，可见眼前这一幕对他造成的冲击。
他付出了肉身爆炸的巨大代价，但那结果，却是没有他想象的那么好，这如何能让他接受得了？
半空中，周元冷冽的目光投向武煌的神魂，浓烈的杀意掠过。
而他眼中的杀意，犹如冷水一般将武煌给泼醒了，此时后者方才明白如今的局势，当周元从他的肉身自爆中存活了下来，麻烦的就该是他了。
如今的他仅有神魂残存，战斗力可谓是跌至谷底。
凭他这种状态，根本就不可能是周元的对手。
一股寒气，自武煌心中散发出来，令得他的神魂都是剧烈的抖动起来。
而此时，离圣城内外，所有人都是清醒过来，当即那无数道神色各异的目光投向天空，因为他们都很清楚，这个时候的局面，已经彻底的明了了。",1
元尊,第六百九十八章 威震四方,"铛！铛！
嘹亮的钟吟声，在整个宗内响彻回荡。
而有关于周元打败武王的消息，也是在此时，传遍了整个苍玄宗，引起整个宗内，顿时为之沸腾。
“周元师兄太厉害了！”
“竟然打败了神府境中期的武王！”
“当真是无敌之姿！”
“此等战绩，简直骇人，看那圣宫弟子以后可还敢在我苍玄宗面前耀武扬威？”
“……”
所有苍玄宗弟子皆是与有荣焉，毕竟这番战绩，的确算得上是罕见。
一座峰顶上。
楚青，李卿婵，孔圣，叶歌等人望着沸腾的宗内，然后对视一眼，皆是从对方的眼中看出浓浓的惊叹之色。
“没想到这家伙会是第一个突破到神府境的。”李卿婵轻声道。",1
元尊,第七百五十二章 一脚之力,"“不知天高地厚的东西，竟敢和徐风如此硬碰！简直是螳臂挡车！”邱纪森然道。
嘭！
然而，就在他的声音刚刚落下的那一瞬，营地周围忽然响起了无数骇然的惊呼声，邱纪的瞳孔也是在此时陡然紧缩。
因为他骇然的见到，那巨犀光影在周元漆黑的腿影掠过时，巨犀光影竟是仅仅持续了数息，便是轰然炸裂。
徐风的脸庞上，也是在这一刻出现了惊骇恐惧之色。
他没想到，周元这一击，竟然如此恐怖！
砰！
漆黑的腿影震碎了巨犀光影，直接是一脚重重的踹到了徐风的身躯之上。
那一脚的力量，足以将一座大山踢得粉碎。
噗嗤！
一口鲜血，自他的嘴中狂喷而出，紧接着他的身形便是在那夜空中倒飞出数千丈，一头撞进了一座山壁中，伴随着大山崩塌，巨石滚落，直接将其掩埋，死活不知。
而此时，一片狼藉的营地中，尘烟落下，唯有周元凌空而立，那覆盖脚尖的漆黑毫毛则是渐渐的褪去……
营地周围，陷入了死寂之中。
这一刻，不论伊秋水、赵月、慕朝还是邱纪，他们望着营地中央那道年轻的身影，皆是不由得感到一阵头皮发麻。
凭借着神府境中期的实力，却是一脚将一名神府境后期的对手踢得死活不知……
这究竟是什么怪物？！",1
元尊,第七百六十六章 天蛟显威,"玄州城内，有着惊骇声响起：“那是天灵宗的上品天源术，憾山天猿变！”
凶猿咆哮如雷，只见得那巨棍光影宛如擎天巨柱，光影呼啸而过，漫天虚空都是震颤，源气映照虚空，显露无数源气星辰，粗略看去，这光影巨棍挥下，起码是凝聚了八百万源气星辰。
如此源气底蕴，方才显露出那莫渊神府榜上之名的可怕！
伊秋水与柳之玄也是在此时齐齐色变，倾尽全力的调动源气，化为磅礴洪流，试图抵御莫渊疯狂一击。
轰隆隆！
然而，一切的抵御，在源气底蕴的绝对压制下，都是毫无作用。
当那凶猿咆哮中，棍影落下，万千层源气防御尽数的崩溃。
噗嗤！
伊秋水与柳之玄同时口喷鲜血，浑身源气溃散，然后便是狼狈的从天而降，重重的落在了石台之上，崩裂出巨大的裂痕。
满城皆寂！
无数骇然目光望着天空上狂啸的凶猿，谁都没想到，莫渊竟然凶悍到这种程度……
而伊家众人，伊千机，柳天鹰，柳茗等人皆是变色，面色苍白，随着伊秋水与柳之玄落败，这场州主之争，几乎毫无胜算了。",1
元尊,第七百六十七章 青蛟魔猿,"周元的出手，如电光火石，给人的感觉仿佛尚未开始，就已结束。
所以当那玄州城内无数人听到这边的动静时，待得他们疑惑的目光投射而来，然后便是见到了那地面上深深的裂痕……
以及，满身鲜血躺倒在地面上，挣扎着想要爬起来，但却根本无法起身的邱凌。
于是，那先前由莫渊所带来的惊哗声，便是在此时尽数的凝滞。
发生了什么事？邱凌为何躺在地上？周元干了什么？
无数人的脑海中，都是回荡着这三个问题，脑子里面一片浆糊。
不过终归还是有人看见了先前那短暂的一幕，于是有着低低的声音响起：“好像刚刚周元出手了……然后一拳就击溃了邱凌？”
声音微颤，带着浓浓的不确定，显然他们也是怀疑是不是眼花了。
可如今那里地面上狰狞的痕迹，却是显露得清清楚楚……
这些声音传出，也是再度引起一片沉默，无数人瞠目结舌的望着场中那种近乎从一开始就被忽视的年轻身影。
原本因为伊秋水、柳之玄落败而气氛惨淡的伊家众人，此时同样是难以置信的望着这一幕。
即便是伊千机与柳天鹰，都是眼露震动之色。
“这周元，竟然一拳就将邱凌给打败了？”柳天鹰忍不住的道。
要知道，那邱凌虽然不及莫渊，可也绝对算得上是天骄了，假以时日，未必上不了神府榜，可谁能想到，他在周元的手中，竟然走不过一招？
这得多强的源气底蕴？而关键的是，周元才只是神府境中期啊！",1
元尊,第七百八十二章 凌厉一剑,"金腾身影倒射出去，重重的跌落在地，在那广场上搽出长长的痕迹，肩膀处鲜血溅射，染红衣衫。
在洞穿了金腾的肩膀后，那道剑影方才凭空消散，但那种令人心悸的凌厉剑气，依旧还在天地间残留。
整个青石广场，一片安静。
所有风阁成员，皆是面色动容，先前周元的出手，可谓是电光火石，然而这短短不过十数息间，周元与金腾的交锋，就已经分出了胜负。
而且那个结果，也是让得他们难以置信。
金腾竟然败在了神府境中期的周元手中？！
怎么可能？！
要知道，金腾可不是什么无名之辈，他同样是神府榜上有名者，论起实力，比起那莫渊还要强上一线！
可眼下，就这样被周元一招击败？！
在那安静之中，位于最前方的陈北风与叶冰凌，也是眼神微异的望着这一幕，显然同样对周元的表现有些意外。",1
元尊,第七百九十二章 秒杀三人,"剑光掠过，有着细微之声响起，那林铮的瞳孔在此时猛然一缩，因为他骇然的发现，剑光掠过，那倾尽他全力所的三道神府光环所形成的防御，竟是连一瞬都未曾挡住，便是被洞穿而开。
“怎么可能？！”林铮面色剧变，骇然失声。
因为有了金腾的前车之鉴，如今的他，可谓是倾尽全力在防御，甚至连那不完整的风灵纹都催动来增幅，可怎么可能还是被周元一瞬所破？
咻！
然而就在他惊骇间，剑光掠过，他右臂顿时发出剧痛，鲜血溅射间，右臂直接齐根而断。
啊！
林铮惨嚎出声。
而金腾与吴刀面色也是大变，他们没想到这一个照面间，林铮就被斩断了一臂！
“他的剑丸变厉害了！”金腾震惊的低吼道，此时他方才察觉到周元那一道剑丸所化的剑光跟昨日有些不同，那种隐隐间散发出来的凌厉之气，连虚空都被切割了开来。
这比昨日，显然强横了不止一筹。
在昨日的交手中，金腾虽然被周元一剑击败，但在他的感知中，那一剑必然也是周元最强的一招，他当时如果能倾尽全力的话，不见得就挡不下，所以今日他们有备而来，都最好了全力防御的打算。
可谁能想到，林铮依旧一个照面就被斩断一臂，要知道，那林铮的实力并不比他金腾弱。
“难道他昨日还留手了？”金腾有些难以置信，毕竟他无法相信这仅仅一夜的时间，周元的实力就能够提升如此巨大。",1
元尊,第八百零二章 震撼,"周元瞧得那满屋的怀疑与无奈的目光，笑了笑，然后取出一枚玉简放在桌上，淡声道：“这是我所创的‘风母纹’，同样能够提高吸收源痕的效率。”
“提升的效果比火阁的捕痕纹要高一些，他们两成，我这风母纹应该能达到四成吧。”
啪！
他声音一落，客厅内顿时响起一连片茶杯被捏碎的声音，众人皆是目瞪口呆的望着周元，就连叶冰凌都是檀口微张，冷艳脸颊上的神情有些凝固。
“风母纹？！”
“四成？！”
数息后，一道道难以置信的惊呼声响彻起来，所有人眼神都是震惊无比。
“你，你瞎说什么呢？”叶冰凌也被震得不轻，她望着桌上那枚玉简，实在是有点不敢相信周元所说属实。
周元能够在这数日的时间，创出一枚能够吸收源痕的源纹就已经显得很不可思议了，然而现在周元还说，他创造出来的这道源纹，效果竟然比火阁的捕痕纹高了一倍？！",1
元尊,第八百一十四章 逆袭与逆袭,"陈北风将剑丸弹射而回，身形在虚空滑退，面色却是变得有些阴沉，因为先前那般对碰，他竟然落在了下风……
如果不是龙魔钻将剑丸的力量消耗大半，恐怕那一剑下来，他周身三道神府光环都将会被劈碎。
周元这一千四百万的源气底蕴，硬拼起来，竟然比他这一千五百万底蕴还要更凶悍！
“这混蛋的源气，莫非是八品？”陈北风眼神变幻，他的迷神黄风气，乃是七品层次，但却屡屡被对方所压制，显然周元的源气品质比他更高！
“这就受不住了？”
周元抬头，目光冷冽如刀锋般的锁定陈北风，语气淡淡。
陈北风嘴角微微抽搐，被周元如此压制，实在是让得他颜面无光，因为在此之前，他可并没有真的将周元当做过对手，因为他觉得后者并没有这个资格……
周元神色淡漠，他的眉心有着璀璨神光绽放。
他脚掌猛然一踏。
砰！砰！
石板不断的崩裂，化为无数碎片冲天而起。
“魂炎！”
无形的火炎成形，覆盖在那些碎片之上，下一刻，无数碎片直接是撕裂空气，铺天盖地的对着陈北风呼啸而去。
“魂炎？！”
而周元这手落在旁人的眼中，顿时惹来惊呼之声，能够凝炼出魂炎，那就是说周元的神府境界踏入了化境！
陈北风瞳孔微缩，他预料过周元神魂境界不弱，但却依旧没想过，周元踏入了化境！",1
元尊,第八百一十六章 又是那一剑,"不过，周元自身对于场外的惋惜声音，却是犹如未闻，他的眼神平淡的看了一眼下方身形如修罗的陈北风，然后也没有理会，而是直接转身，步伐踏空，对着场外凌空走去。
瞧着他这般举动，有人嘀咕，这是直接放弃吗？
但就当周元的踏出广场范围的那一瞬，整座广场忽然激烈的一颤，然后便是在轰然间塌陷，化为碎石，跌落湖中。
而陈北风那血红魔甲上，有着细微的裂纹浮现出来，然后化为血红色的粉末飘落。
短短数息，魔甲化为飞灰。
陈北风那如干尸般的身躯，显露出来。
他眼中的赤红已经退散，取而代之的是浓浓的恐惧之意。
他的身躯上，出现了一抹血线，然而却并没有丝毫鲜血渗透出来，那是因为其体内的鲜血，已被虫卵所吞食……
陈北风低头看了一眼身躯上的血线，他知道，先前那一剑，不仅斩灭了虫魔甲，更是险些将他直接一斩为二，显然，最后的时刻，周元稍微的留手了。
“我不甘心啊……”
“我努力多年，为何，会败在这最后一步？！”
他想起了两个月前，周元初至风阁时便是当着他的面，一剑斩败了挑衅的金腾，当时他内心对周元这种拙劣的立威颇感不屑，然而谁能想到，两个月后，他却也败在了这一剑上。
无尽的疲倦与不甘忽的涌来，陈北风干枯的身躯，缓缓的向后倒下，最后噗通一声，坠入了湖泊之中。
这一瞬，湖泊周围再度安静了一瞬。
然后无数道目光瞬间转向了那踏空而行的年轻身影，下一刻，震耳欲聋的欢呼声，响彻于风岛之上。",1
元尊,第八百一十九章 新人大典,"一个月内，在那仿佛挥霍不尽的归源宝币支持下，再加上火母纹以及雄浑神魂的助攻，周元火灵纹直接是达到了将近七成的完整度！
这个速度，连周元自身都是有些心惊，这样下去，恐怕顶多再一个月，他连火灵纹都能够凝炼完整。
不到半年，直接凝炼两道源纹，这速度在四灵归源塔出现以来恐怕是凤毛麟角。
另外在这一月在火域的修炼中，周元并没有遭受到任何来自火阁的阻碍，这倒是让得他稍稍的有些意外，看来那吕霄是个聪明人，知道如果他在火域出了什么事，他们第一个就跑不掉。
不过没人来找麻烦，周元也乐得安静，于是将所有的心思都投注到火灵纹的凝炼上面。
这一日。
熊熊！
赤红的岩浆如同巨蟒一般环绕在周元的四周，可见无数赤红光点涌出来，如飞鸟投林一般的对着周元胸膛处钻去，如此许久后，那些岩浆开始冷却，化为大片的黑石坠落而下。
周元鼻息间有着一团赤红气息喷出，他缓缓睁开眼睛，目光看向手背处，然后嘴角就流露出一丝满意的笑意。
火灵纹的完整度，彻底的达到七成了！
周元心满意足的伸着懒腰，就要起身，不过下一刻，他神色忽的一动，眼眸深处有着一抹狂喜之色涌出来。
因为在这一瞬间，他感觉到体内神府有所异动。
他神魂感知体内，只见得那第五重神府与第六重之间的障壁，竟是在此时变得虚薄起来！
那是第六重神府即将被贯穿的迹象！
周元心中欢欣，这一个月内，他在凝炼火灵纹的同时，也并没有忽视神府的打磨，只是没想到在今日，第五重神府终于是打磨圆满，开始联通第六重！",1
元尊,第八百三十五章 吞魂,"天元笔雪白的毫毛迅速的延伸，刺入天湮兽心脏，将其中的心尖血尽数的吸收。
周元甚至可见那粘稠的血红色顺着毫毛涌回来，而天元笔也是在此时发出了细微的震动声，似乎是有些激动一般。
周元若有所思，恐怕天元笔那第六纹当年的刻画材料，就是天湮兽心的心尖血，只不过这么多年下来，那些心尖血消耗殆尽，而他想要觉醒第六纹，就得补充这天湮兽的心尖血。
“这下，总该觉醒了吧？”周元目光死死的盯着斑驳笔身上那第六道源纹处。
只见得那里，一点点的血光凝聚，最后一股磅礴浩瀚的波动自天元笔内爆发开来，那第六道源纹，终于是在此时被彻彻底底的点亮。
与此同时，似是有着一道信息，悄然的传入了周元的心中，令得他的双目陡然间变得明亮起来。
他嘴角掀起一抹弧度，手指轻轻的磨挲着那第六纹。
天元笔第六纹。
吞魂！",1
元尊,第八百五十九章 最后赢家,"在周元这种苦苦煎熬下，那神魂长针洪流终于是彻底的没入魂灯之中。
一切归于寂静。
周元那化境的神魂都是在此时变得虚幻了许多，那是神魂消耗过大的表现，他抬头望着铺天盖地镇压而下的神魂山岳，眼中也是掠过一抹炽热之意。
此次所施展的魂灯术，恐怕在很长一段时间内，他都无法超越。
因为这一次，不是他一个人在施展，而是风阁数千人！
轰！
魂灯之上，有着裂痕浮现，下一瞬间，魂灯炸裂。
熊熊！
而魂灯炸裂的那瞬，所有人都是震惊的见到，滔天般的火焰自其中喷发而出，那火焰略显透明，但当众人的神魂见到此火时，却是感觉到了一种由心的恐惧之感。
那是……魂炎？！
无数的骇然声音响彻起来。
他们不是没有见过魂炎……但却是第一次见到如此规模的魂炎！
那魂炎咆哮而出，宛如一条巨大的火龙！
这种程度的魂炎，就算是化境初期的周元与朱炼，都无法做到，因为神魂之力不足！
可眼下，却是真正的出现了……
朱炼通体冰寒，喃喃道：“怎么可能？他怎么可能将其他人的神魂力量化为魂炎？！”
要知道魂炎是化境神府方才能够做到的，不然不论神魂之力有多强，都无法凝成，就比如他们这边，火阁上万道神魂加起来够强吧？但朱炼却不可能用那些神魂力量凝炼出一丝一毫的魂炎。
可眼下，周元做到了。
而且那种程度的魂炎，远超朱炼的想象。",1
元尊,第八百九十五章 阴阳雷纹鉴,"“阴阳雷纹鉴……”
周元凝视着那光团内似有似无的黑白雷光，从那之中他能够感觉到一种浓浓的心悸之意，那种感觉，是之前的那些小圣术未曾给过他的。
显然，这卷小圣术不太一般。
周元微微沉吟，此时的他，自然不知道这卷“阴阳雷纹鉴”竟然会是他的师父苍渊大尊所创，但那种特殊的感觉，却是让得周元并没有太多的犹豫就做出了选择。
呼。
他深吸一口气，眼露果决，直接是伸出手掌对着那光团之内抓去。
既然他会被吸引过来，那就说明此术与他有缘，断然不可能错过！",1
元尊,第九百四十四章 净化玉牌,"而那一道散发着强大源气波动的虚影则是在此时爆发出凄厉之声，身躯上涟漪绽放，最后轰然一声，爆炸开来。
一道阴影鬼魅般的出现在其身后，手掌瞬间洞穿虚影胸膛，从中抓出了一颗光珠。
阴影现出身来，正是周元。
他轻轻的抛了抛手中的陨落源珠，眼中浮现出一抹满意之色，经过整整一天时间的奔波，他们总算是将这座小空间内的所有陨落妖影一网打尽。
而这颗陨落源珠，刚好是第九颗。
周元屈指一弹，八颗陨落源珠升起，九颗汇聚在一起，倒是耀耀生辉。
将这九颗陨落源珠炼化的话，应该能够让得那第九重神府壁障消融不少。",1
