book,chapter,paragragh,tag
斗破,第1586章 赐教,"雷动的枪，好像沾不了萧炎的身……”古刑望着场中，突然间有些骇然的道，那雷动据说可是三星后期的斗圣实力，而且再加上其身怀变异的雷电斗气，攻击力更是可以匹敌四星斗圣，然而这等强悍实力，竟然连萧炎的身子都是沾不上，后者究竟是到了何种境界？
　　一旁的古青阳等人也是点了点头，对视了一眼，皆是看出对方眼中的惊骇之意，特别是那曾经与萧炎交过手的古妖，更是苦笑不已，当年萧炎第一次来古族时，尚还要拼得重伤才能险胜于他，可如今再来时，两人间的差距，已是被无限倍的拉大……
　　外人都是能够看清局面，身为主角的雷动，自然也是有所察觉，他几乎是越打越心惊，面前的萧炎，就如同一个黑洞一般，不论他施展如何凌厉的攻势，都是会被悄然的吞噬，对其造不成半点的伤害。
　　“魔雷陨！”
　　雷动的面色紧绷着，突然间，眼中掠过一抹狠色，漫天凌厉枪影陡然一顿，只见得他一咬舌尖，一口鲜血喷射而出，血液之中，居然有着黑色雷弧闪烁，旋即尽数落在枪尖之上，顿时枪尖变得极度暗沉下来，紧接着，雷动枪身一抖，速度猛然间提升到极致，闪电般的对着萧炎喉咙暴刺而去。
　　“好快！”
　　雷动突然间的提速，让得不少人面色都是一变，即便是强如古青阳等人，都仅仅只能看到黑光一闪。
　　“嗤！”
　　接触，仅仅只是瞬间的事，众人刚刚觉得眼中黑光一闪，一道轻响便是自场中响起，目光急忙望去，却是见到，雷动的枪尖，重重的刺在萧炎张开的右掌之上，然而眼尖之人却是能够发现，雷动的枪尖，距萧炎手掌，依稀有着半寸距离，而这半寸，任由雷动如何疯狂的催动斗气，都是无法再进半步。
　　雷动的全力一击，居然直接是被萧炎一掌接下！",1
斗破,第1587章 窥视,"在萧炎掌风拍出时，掌心火焰急速凝聚，直接是以一种惊人的速度，凝聚成一朵精美的六色火莲！
　　火莲一成形，一股无法遏制般的毁灭波动便是骤然波荡而出，让得不远处的炎烬与古元都是略微有些侧目。
　　“好恐怖的火莲……”
　　古族三仙之一的古道，面色凝重的望着萧炎掌心的火莲，从那上面，就算是他，都是感觉到了危险的味道，他没想到，当萧炎在晋入六星斗圣之后，所施展而出的火莲，威力居然已经强到了这种地步，这若是放在当日魂煞追杀时，光是这火莲的威力，恐怕就得让后者忌惮不少。
　　火莲一出，引起了不少人的震惊，就算是那雷赢，面色都是微微一凝，旋即大感兴趣，一声大笑，蒲扇大的手掌猛的一抓，顿时掌心电闪雷鸣，宛如缩小了无数倍的雷云一般。
　　“试试我雷族的雷劫掌！”",1
斗破,第1605章 死寂之门,"萧炎注视着魂元天，嗤笑了一声，心神一动，浩瀚的灵魂之力便是暴涌而出，几乎是瞬息间，便是将后方那无形的灵魂之网震成虚无，旋即，熊熊的粉红色火焰从其身体之中渗透而出，让得他的身体转眼间便是变成了晶莹剔透的粉红琉璃。
　　伴随着施展毁灭火体，萧炎的气息也是暴涨不少，紧接着，其掌心火旋飞快凝聚，一朵呈现六色的火莲，便是凝聚而出，现在的萧炎，再施展毁灭火莲，简直就是心念一动之间的事，帝境灵魂的可怕能力，将那凝聚的速度，提升了无数倍。
　　“嗡嗡！”
　　火莲一成形，一波波毁灭般的炽热波动，便是飞快的蔓延而出，紧接着，萧炎屈指一弹，火莲便是带起一缕绚丽的火尾，直接对着魂元天脑门给射了过去。
　　虽说如今萧炎的真实实力，依然是停留在六星斗圣，但那毁灭火莲的威力，比起以往，却是强悍了数倍，而这一切，都是因为帝境灵魂所带来的增幅……
　　“死寂之门！”
　　感受到那绚丽火莲之中传出的毁灭波动，那魂元天面色也是略微有些凝重，双手变幻出道道诡异印决，旋即浓郁的黑气从掌心暴涌而出，化为一扇充斥着诡异气息的黑色巨门，巨门大开，其中透着如同黑洞般的黑暗，也不知道究竟是通往着何等诡异的空间。",1
斗破,第1606章 据为己有,"见到这一幕，萧炎却是冷哼一声，骤然起身，手印变幻，一个千丈庞大的虚影，顿时在其身体之外成形，宛如惊涛骇浪般的灵魂波动，一波波的疯狂席卷而开。
　　“黄泉天怒！”
　　如今施展黄泉天怒，那庞大的身影，几乎已不能再称为虚影，因为现在那巨影上，已是有着波光流动，原本虚幻的身体也是变得凝实了许多，看上去，就如同一个耸立在天地之间的巨人一般，一种主宰灵魂般的气息，在战场之上，轰然扩散而开，而凡是被这股气息所波及到的双方强者，除了极少数的人，大多都是面色骇然的急忙暴退，在那种威压下，他们简直就是有着一种跪伏而下的冲动，那种冲动，由灵魂之中蔓延而出。",1
斗破,第1607章 破界,"见到那与先前那三道巨门一模一样的东西，联军方面顿时大惊，然而还不待他们施展攻势，那巨门之上，便是传出一道熟悉的声音。
　　“萧炎？！”
　　听得这声音，雷赢等人顿时大喜，望向黑色巨门之顶，那里，有着一道年轻身影，赫然便是萧炎。
　　“都随我来，这死亡之界虽然诡异，但他们用来构建大阵的死寂之门却是被我抢走了一扇，因此这大阵也不尽完善，我们从大阵最弱的方向冲出去！”萧炎居高临下的望着那众多的联军强者，沉声道。
　　闻言，雷赢等人顿时喜形于色，但情况紧急，也没时间多询问什么，手掌一挥，大批的强者便是急忙升空。
　　“走！”
　　萧炎沉声喝了一句，旋即屈指一弹，身下那巨大的死寂之门便是飘飞而出，笼罩在大军的上空，一股股吸力爆发而出，凡是靠近的那些死亡气息，都是被尽数给吸了进去。",1
斗破,第1607章 破界,"萧炎身形一闪，出现在天空，小伊在其肩膀上闪现而出，因为萧炎踏入帝境灵魂的关系，小伊的气息也是变得相当的恐怖，甚至，现在的它，恐怕比起当初在那妖火空间的净莲妖火都是要强上许多……
　　“呼！”
　　小伊闪现，张嘴一喷，铺天盖地的净莲妖火便是喷射而出，最后与那死亡巨掌狠狠的碰撞在一起，顿时间，天地间，响起刺耳的嗤嗤声响，一股浓郁的腐臭之味，扩散而开。
　　“哞！”
　　在小伊拦住那巨手时，萧炎手印一变，身体表面，千丈庞大的身影再度浮现，嘴巴一张，惊天动地般的灵魂声波，便是化为风暴，疯狂的席卷而开，而在这等灵魂声波的冲击下，那弥漫空间的死亡气息，都是被震得退散而开，然后，一方略显黯淡的无形空间，出现在了联军前方不远处，在那无形障壁之后，似乎悬浮着一道身影，仔细看去，赫然便是那魂元天。
　　“雷赢，炎烬族长，一同出手，轰破这片空间！”
　　望着那道身影，萧炎顿时冷喝出声。
　　听得萧炎喝声，雷赢等人也是迅速点头，顿时间，天地斗气涌动，数道堪称恐怖的攻击在顷刻间便是爆发而出，最后在那魂元天剧变的面色下，狠狠的轰在了那障壁之上。",1
斗破,第1608章 退走,"萧炎抬起头，眼瞳之中倒射着天空上绚丽的烟花，大喝道。
　　“九重雷劫掌！”
　　“焱炎焚天！”
　　“黄泉天怒！”
　　“……”
　　所有的联军真正的强者，都是在这一刻，将所能施展的最强攻击爆发而出，顿时间，天地变色，那些遥远之处的围观者，骇得心神颤抖，一些不堪者，直接是瘫坐在地，那等威势的攻击，他们是这一辈子首次所见……",1
斗破,第1611章 雷劫丹,"萧炎手印再度变化，眉心处，如同大海般深不可测的灵魂力量，如同风暴一般席卷而出，转瞬间，一道比那雷龙还要大上数倍的巨影，便是矗立在天地之间。
　　巨影的模样，与萧炎一模一样，只不过那从其身体上扩散而出的滚滚威压，却是比那雷龙的威压强悍上数倍，光是望着那一道巨大的身影，便是有着一种颤粟般的感觉从灵魂深处涌出。
　　那种感觉，就仿若是遇见了灵魂的帝王，唯有匍匐，方才能够避免那种威压的伤害。",1
斗破,第1611章 雷劫丹,"而当这般炼制逐渐的达到一月半左右的时间时，那紧闭双眸的萧炎，也是缓缓睁开，目光望着天空上的火鼎，微微一笑。
　　火鼎之中，金光弥漫，金色液体已是尽数枯竭，不过，在那原本液体中央的位置，一枚拳头大小，通体璀璨宛如黄金般的丹药，正安静悬浮，在丹药的周遭，不断的渗透出道道金色雷霆，传出轰隆之响。
　　九品玄丹，雷劫丹，终于是顺利炼成！",2
斗破,第1612章 七星斗圣,"就在能量潮汐消散之际，那巨大的深坑之中，一道金光突然直冲而起，远远看去，宛如贯穿了天地一般，极为的壮观。
　　金色光柱冲天而起，一道身影缓缓的自其中升空而起，然后踏着虚空，轻轻的落到了地面上。
　　而随着他脚步的落地，那光柱也是迅速黯淡而下，最后消失在天地之间。
　　萧炎抬起头，望着天空上那消散殆尽的能量潮汐，他的头发也是在此刻再度恢复，只不过那漆黑的双眸中，倒是时不时的有着金色雷弧闪烁，看上去有种奇特的威压之感。
　　“七星斗圣……”",2
斗破,第1622章 大战来临！,"一口长气吐出，萧炎目光突然转向北边的天空，那里，同样是空间剧烈蠕动，铺天盖地的身影涌现而出，划破长空，带起响彻天地的破风声，对着迦南学院暴掠而来！
　　望着那弥漫两侧天地般的阵仗，萧炎心头突然豪气涌动，仰天一声长啸，啸声如雷，轰隆隆的在天际之上扩散而开，方圆百里之内，都是清晰可闻。
　　“魂族，你要战，今日便陪你战个痛快！”",1
斗破,第1624章 以一敌二,"见到魂元天出手，萧炎也是冷笑一声，净莲妖火自体内如同风暴一般的席卷而出，化为一道火焰巨掌，硬生生的将魂元天的攻击给接了下来，而对方那诡异的死亡气息，也是被净莲妖火的净化之力，迅速净化。
　　“魂生天，一起出手，杀了这小子！”
　　一招接触，魂元天面色便是一变，他能够感觉到，现在的萧炎，比起当日，居然又是要强横了许多，当下急忙喝道。
　　听得他的喝声，那另外一名面色阴冷如水的八星斗圣老者，也是一点头，身形一闪，出现在萧炎身后，死亡之气缭绕手指，然后狠狠按出。
　　“死神之指！”
　　“滚！”
　　巨大的黑色手指，破空而出，刚欲对着萧炎按去，后者便是一拳轰出，恐怖的火焰风暴在拳下成形，呼啸而出，生生的将那黑色巨指震飞而去。
　　“金刚琉璃体！”
　　一拳挥出，萧炎猛的大喝出声，旋即其身体陡然膨胀至数百丈，璀璨的金光从其体内暴涌而出。",1
斗破,第1624章 以一敌二,"刚刚将金刚琉璃体施展而出，萧炎再度舌若惊雷，净莲妖火疯狂的从体内喷射而出，那庞大的身体，迅速的变得晶莹剔透起来，同时施展两种强化身体的斗技，也是唯有如今踏入了帝境灵魂的萧炎能够办到！
　　两种强化身体的斗技一经施展，萧炎的气势便是变得狂暴与凌厉起来，大手挥动，一掌便是对着魂元天拍了下去，在手掌拍下的同时，其手指也是接连弹动！
　　“黄泉掌！”
　　“大天造化掌！”
　　“黄泉指！”
　　三种不同的斗技，几乎是同时间在萧炎掌下成形，然后直接是狠狠的对着那魂元天怒轰而去。
　　见到萧炎这般攻势，就算是那魂元天，也是不免有些变色，这种瞬间施展多种斗技的能力，就算是他，都办不到。
　　“死亡之碑！”
　　浓郁的死亡气息，疯狂的从魂元天体内涌出，最后在其身前，化为一道千丈庞大的黑色墓碑，墓碑之上，响彻着凄厉之声。
　　“轰轰轰！”
　　众多天阶斗技从天而降，狠狠的轰在那巨大的黑色墓碑之上，庞大的能量涟漪波荡而开，令得千丈之内的空间，直接是崩溃成一片片漆黑的虚无。",1
斗破,第1637章 古帝传承,"“是异火斗气……”
　　沉吟片刻，萧炎目光一闪，略微的有些恍然，他体内的斗气，乃是由焚决吞噬炼化诸多异火后所锤炼过的，而这种性质，倒是与陀舍古帝略微有些类似，毕竟后者本身便是异火，有这种感觉的话，倒也并不算太过难以置信的事。
　　“萧炎，看来古帝传承，选择了你……”古元望着那笼罩着萧炎的光柱，心头也是忍不住的有点怅然，在古帝传承的面前，就算是他，都不可能保持所谓的淡定，毕竟，这个层次，他同样也是追求了千年时间。
　　不过他也明白，此事强求不得，古帝传承，会自己选择它的传承者，而他们，显然是在刚才那种光芒筛选下，被剔除了出去。",2
斗破,第1639章 浩劫,"萧炎眼芒闪烁，隐隐有着兴奋之色掠过，然而，他这等兴奋并未持续太久，那火焰莲子之中，便是再度释放出足以让得天地都是为之颤粟的可怕力量。
　　“嘭！”
　　而在这等力量的冲击下，萧炎那刚刚凝聚而成的肉体，居然是再度爆炸成血雾，而且这一次，连灵魂都是出现了剧痛之感。
　　“心如磐石，便可不灭！”
　　心中已是有了觉悟，萧炎再没有慌乱失措，紧守心神，不以任何事物，而再起丝毫波动。
　　而在萧炎心神灵魂皆是凝聚间，那爆炸而开的血雾，果然是再度凝聚而来，眨眼间，就是凝聚成了一道比起先前，还要更强的一道新生肉体。
　　“砰砰砰！”
　　火海之中，响起了一连片的低沉声响，萧炎的身体，便是不断的在这种凝聚与爆炸间周而复始，宛如一个完美的循环一般。",2
斗破,第1643章 双帝之战！（上）,"突如其来的火焰庇护，令得所有惊惶而逃的人们都是止下了脚步，一道道目光，投向天空，最后凝固在了那绚丽火焰之中的一道熟悉身影，顿时间，几乎所有人的面庞上，都是涌现了激动与狂喜之色，震耳欲聋的欢呼声，在这片天地响彻着，其中不少人，更是激动得跪伏而下，绝望之后的希望，让得他们那依旧残留着惊慌的脸庞上，有着喜极而泣的泪水流下。
　　经过那重重的征战，在联盟的心中，萧炎的地位，显然是无人能及，是他们论起年龄资历，他或许稍有欠缺，然而所有人都是知道，正是那看上去略显瘦弱的双肩，却是生生的抗起了整个联盟！
　　在很多联盟成员的心中，那一道身影，是永远不会失败的！
　　这便是他们心中，对萧炎的一种近乎宗教般的狂热尊崇！",1
斗破,第1643章 双帝之战！（上）,"火焰散去，黑衫青年浮现而出，他抬起头，望着那有些失态的魂天帝，不由得微微一笑，原本漆黑色的双眸中，如今却是有着绚丽的光泽涌动，看上去显得异常的温和以及深邃。
　　在其额头处，有着一道火焰印记，呈现诸多绚丽之色，隐隐间，有着一种特殊的波动，从中散发而出，在那等波动下，大地深处的岩浆，流动速度，都是加快了不少。
　　萧炎安静的站在天空上，浑身没有任何的斗气波动，那般模样，显得颇为平凡，然而唯有真正的强者，方才能够感应到，那削瘦的身体之中，如今是蕴含着何等难以想象的力量，那等力量，足以毁天灭地！
　　“你的身上，有陀舍古帝的味道！”
　　魂天帝毕竟不是寻常人物，在经历过初始的震动后，血眸之中的波动也是平息而下，他面色略微有着一丝阴沉的将萧炎细细打量，旋即森然道。",1
斗破,第1643章 双帝之战！（上）,"此战，唯有尽全力相搏！
　　“奉陪到底！”
　　萧炎双眸中，同样是有着点点火热涌动，这一战，将会是斗气大陆万年之内，最为巅峰的一战！
　　不论成败，此战，必将流传千古！
　　望着几乎霎那间便是变得空空荡荡的天空，所有人都是紧闭呼吸，两人虽未动手，但那股气势，却是已如同山岳般的压在所有人的头上。
　　“哗哗！”
　　血海滔天，弥漫着天际，魂天帝眼中的猩红，仿佛也是在此刻变得浓郁了许多，这般对恃半晌，他脚步猛的一步踏出。
　　“轰！”
　　随着他这一步的踏出，整个天空，都是在此刻颤抖了起来，而那滔天血海也是疯狂翻涌，直接是化为数万丈庞大的血浪，狠狠的对着萧炎翻卷而去。
　　在那高达数万丈的血浪之下，萧炎的身形，渺小得就如同蝼蚁一般。
　　萧炎泛着绚丽光芒的双瞳，盯着那声势骇然的血浪，那之中所蕴含的能量，足以轻易将一名九星斗圣连灵魂都是轰碎而去。
　　“火来。”
　　萧炎嘴巴一动，一道轻声便是传出，而在其声音传出的霎那，下方大地，直接是轰隆隆的裂开一道巨大深渊，深渊之中，赤红的岩浆如同喷泉一般，冲上天际，最后尽数悬浮在天空上，也是化为一道岩浆巨浪，与那血色浪头狠狠的轰在了一起。
　　“砰！”
　　天地颤抖，血雨夹杂着岩浆，如同暴雨般的从天空倾泻而下，将整个中州，都是囊括了进去。
　　攻势被阻，魂天帝却是丝毫不意外，若是斗帝强者如此容易便是被收拾了的话，他那也不会如此执着的追求千年时间，不过虽说如此，他的面色，显然也是变得凝重了一些，萧炎如此轻易的接下了他的攻击，那也就说明，对方是真正的进入了那个境界，并非是依靠其他外物暂时晋入。",1
斗破,第1644章 双帝之战！（下）,"当净莲妖火射进火柱时，萧炎泛着绚丽光泽的双眸，也是转向了魂天帝，手印一变，冷喝道：“异火榜第二，虚无吞炎，归位！”
　　喝声一落，魂天帝体内猛然一震，那被他吞噬不久的虚无吞炎，竟然再度有了复苏的迹象！
　　“混账！”
　　魂天帝的心中，有些惊惧，他能够感觉到，若是真的让萧炎将所有异火都凑齐了，那所发动的攻击，必然是足以将其击溃，所以，绝对不能让虚无吞炎也被他召唤而去，当下心神一动，急忙的抵御着来自萧炎体内的那种召唤之力。
　　“你竟然将虚无吞炎给吞了，当真是心狠手辣啊！”
　　感应到来自魂天帝体内的波动，萧炎眼中也是掠过一抹惊讶，旋即一声冷笑，陡然大喝：“虚无吞炎，此时不出，更待何时？！”",1
斗破,第1644章 双帝之战！（下）,"萧炎的身体，彻彻底底的化为一团绚丽的火焰，而在这团火焰下，异火广场上其他的异火，都是微微黯淡，发出低低的嗡鸣声，仿佛是见到帝王的臣子一般。
　　火焰一成形，便是掠进了那最后一根石柱之中，顿时，二十三道火柱齐聚，直接是在异火广场之上形成一道异常玄奥的阵法。
　　而见到那火焰阵法，魂天帝却是面色煞白，从那里，他感觉到了死亡的气息，当下急忙暴掠而退。
　　“咻！”
　　然而他的身形刚退，那巨大的异火广场，便是穿破虚空，直接出现在了他的下方，阵法一扫，就将魂天帝的吸进其中。
　　“轰隆隆！”
　　“我魂族千年筹划，尽败你手，萧炎，我不甘心，不甘心啊！”
　　在那无数道目光的注视下，阵法化为重重火线，缠绕在魂天帝身体之上，而其身体，居然是在火线的缠绕下，飞快的融化，最后直接是化为了一团灵魂光团，而此刻，魂天帝那凄厉的咆哮之声，也是在天地间轰隆隆的响彻而起。
　　光团一出现，火线便是化为一个巨大的茧，火茧成形，然后徐徐的落到异火广场之上，最后徐徐的没入了广场深处，而一道道玄奥的火纹，则是密密麻麻的将整个广场包裹，宛如封印！",1
斗破,第1644章 双帝之战！（下）,"“若是不做，这大陆，也就毁了啊……”萧炎心中轻叹了一声，旋即微笑点头：“这也是最后一次了……”
　　说着话时，萧炎的目光，看了一眼异火广场中心，在那下面，封印着一位斗帝的灵魂，在那里，他将会在黑暗中，逐渐的被异火炼化……
　　大战虽然残酷，但幸运的是，他胜利了……
　　望着那被摧残得千疮百孔的中州，萧炎微微一笑，一种从来未曾有过的轻松之感，自灵魂深处，蔓延而出。
　　“终于可以休息了呢……”
　　异火广场上，萧炎拥着两女，眼眸，却是缓缓的闭上。
　　为了各种的理由，努力了这么多年，不过，似乎最后所取得的成绩，还挺不错的……
　　“炎帝，萧炎……”
　　萧炎抿嘴一笑，喃喃自语：“先祖萧玄，您未完成的事，我替您做到了……”",2
斗破,第1644章 双帝之战！（下）,"望着那一道石柱，萧炎苍白的脸庞上，浮现一抹笑容，只见得他身体颤，身体居然是在此刻燃烧了起来。
　　“自燃斗帝之体，萧炎，你找死！”
　　见到萧炎这般举动，魂天帝顿时惊骇失色，若是将斗帝之体自燃的话，那可至少要数百年时间甚至更久，方才能够再度修炼而成，甚至，有时候还无法再度修炼成功，那代价，可是极度的惨重。
　　对于他的厉喝，萧炎却是平淡一笑，身体之上的火焰越来越浓郁。
　　“盟主！”
　　“炎帝大义！”
　　整个天地，那无数人仿佛也是知晓了萧炎这般拼命之举，当下地面之上，便是跪伏下了黑压压的人山人海。
　　“我身化异火，封印你千载万世，魂天帝，大陆的浩劫，就此结束吧！”",1
斗破,第1644章 双帝之战！（下）,"萧炎的身体，彻彻底底的化为一团绚丽的火焰，而在这团火焰下，异火广场上其他的异火，都是微微黯淡，发出低低的嗡鸣声，仿佛是见到帝王的臣子一般。
　　火焰一成形，便是掠进了那最后一根石柱之中，顿时，二十三道火柱齐聚，直接是在异火广场之上形成一道异常玄奥的阵法。
　　而见到那火焰阵法，魂天帝却是面色煞白，从那里，他感觉到了死亡的气息，当下急忙暴掠而退。
　　“咻！”
　　然而他的身形刚退，那巨大的异火广场，便是穿破虚空，直接出现在了他的下方，阵法一扫，就将魂天帝的吸进其中。
　　“轰隆隆！”
　　“我魂族千年筹划，尽败你手，萧炎，我不甘心，不甘心啊！”
　　在那无数道目光的注视下，阵法化为重重火线，缠绕在魂天帝身体之上，而其身体，居然是在火线的缠绕下，飞快的融化，最后直接是化为了一团灵魂光团，而此刻，魂天帝那凄厉的咆哮之声，也是在天地间轰隆隆的响彻而起。
　　光团一出现，火线便是化为一个巨大的茧，火茧成形，然后徐徐的落到异火广场之上，最后徐徐的没入了广场深处，而一道道玄奥的火纹，则是密密麻麻的将整个广场包裹，宛如封印！
　　大地之上，无数人望着那被镇压在异火广场之中的火茧，身体都是忍不住的颤抖了起来，半年多宛如末日般的绝境，终于是在今日，得以解脱！",1
斗破,第1645章 结束，也是开始。,"炎帝，萧炎！
　　一个响彻了斗气大陆每一个角落的名字，一个被无数人尊崇的名字，在很多人的心中，那是一道宛如神灵般的存在，他庇护着斗气大陆！
　　联军解散，但天府联盟却依旧尚存，而且如今的联盟，不再有着任何的势力宗派之分，现在的他们，非常的明白，能够在这个联盟之中存在，将会是一种无比璀璨的荣耀。
　　而那种荣耀，也是来自于那位站在了斗气大陆顶点的人",2
斗破,第1645章 结束，也是开始。,"在那通道出现时，萧炎也是豁然起身，面色凝重的望着这一幕，从那通道中，他感觉到了一种熟悉的味道。
　　源气！
　　那早已在斗气大陆上消失的源气，也是晋入斗帝强者的关键之物！
　　整个天地，都是在此刻安静了下来，烛坤与古元张着嘴，心头如同泛起了惊涛骇浪一般，那道通道在出现的时候，他们分明的感觉到，那驻步上千年的实力，居然有了涨动的趋势！
　　“咕噜……”
　　两人的目光，无比火热的望着那个光芒通道，灵魂深处传出了一种极端强烈的悸动，那种悸动，告诉他们，若是进入其中，他们的实力，必然能够突破！
　　“呼……”
　　萧炎深深的吐了一口气，平静了多年的漆黑双眸中，也是在此刻涌上了火热，原本冷却的血液，仿佛都是在现在沸腾了起来。
　　“结束，果然也是一种开始……”
　　萧炎嘴角掀起一抹微笑，或许，这也会是一种其他的开始。",2
